PROFESSION_ID,SPECILISATION_ID,SPECILISATION_NAME,CR_BY,MOD_BY,ACTIVE,OFLINE,DATE
16.0,10.0,MEDIEVAL INDIAN HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,11.0,MODERN INDIAN HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,12.0,EPIGRAPHY.,5.0,27.0,Y,0,2021-04-07 11:02:52
16.0,13.0,SOCIAL AND CULTURAL HISTORY,4.0,,Y,0,2021-04-07 11:02:52
16.0,14.0,CULTURAL HISTORY,4.0,,Y,0,2021-04-07 11:02:52
16.0,15.0,POLITICAL HISTORY,4.0,,Y,0,2021-04-07 11:02:52
16.0,16.0,ARCHAEOLOGY,5.0,,Y,0,2021-04-07 11:02:52
16.0,17.0,REGIONAL HISTORY,5.0,,Y,0,2021-04-07 11:02:52
16.0,18.0,HISTORICAL ARCHAEOLOGY,5.0,,Y,0,2021-04-07 11:02:52
16.0,19.0,HIMALAYAN STUDIES,5.0,,Y,0,2021-04-07 11:02:52
16.0,20.0,SOCIAL AND ECONOMIC HISTORY OF INDIA,5.0,,Y,0,2021-04-07 11:02:52
16.0,21.0,"INDIAN HISTORY, POLITICS AND CULTURE",45.0,,Y,0,2021-04-07 11:02:52
16.0,22.0,NUMISMATICS,23.0,,Y,0,2021-04-07 11:02:52
16.0,23.0,HISTORY OF ARTS,59.0,,Y,0,2023-06-02 15:04:44
16.0,24.0,INDIAN DIPLOMATIC HISTORY,66.0,,Y,0,2024-02-26 11:53:41
16.0,25.0,HUMANISTIC STUDIES,66.0,,Y,0,2025-03-06 15:18:33
17.0,1.0,BODY CARE AND THERAPY,2.0,,Y,0,2021-04-07 11:02:52
17.0,2.0,CHILD DEVELOPMENT,2.0,,Y,0,2021-04-07 11:02:52
17.0,3.0,CLOTHING AND TEXTILES,2.0,,Y,0,2021-04-07 11:02:52
17.0,4.0,EXTENSION,2.0,,Y,0,2021-04-07 11:02:52
17.0,5.0,FOOD AND NUTRITION,2.0,,Y,0,2021-04-07 11:02:52
17.0,6.0,HOME ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
17.0,7.0,HOME MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
17.0,8.0,EXTENSION EDUCATION,5.0,,Y,0,2021-04-07 11:02:52
17.0,9.0,TEXTILES AND CLOTHING,4.0,,Y,0,2021-04-07 11:02:52
17.0,10.0,HUMAN DEVELOPMENT,25.0,,Y,0,2021-04-07 11:02:52
17.0,11.0,FAMILY STUDIES,66.0,,Y,0,2023-10-23 14:31:53
18.0,1.0,ARABIC,2.0,,Y,0,2021-04-07 11:02:52
18.0,2.0,ASSAMEESE,2.0,,Y,0,2021-04-07 11:02:52
18.0,3.0,BENGALI,2.0,,Y,0,2021-04-07 11:02:52
18.0,4.0,BHOJPURI,2.0,,Y,0,2021-04-07 11:02:52
18.0,5.0,BHUTANESE,2.0,,Y,0,2021-04-07 11:02:52
18.0,6.0,BRAJ BHASHA,2.0,,Y,0,2021-04-07 11:02:52
18.0,7.0,BURMESE,2.0,,Y,0,2021-04-07 11:02:52
18.0,8.0,CHINESE LANGUAGE,2.0,5.0,Y,0,2021-04-07 11:02:52
18.0,9.0,DOGRI,2.0,,Y,0,2021-04-07 11:02:52
18.0,10.0,ENGLISH,2.0,,Y,0,2021-04-07 11:02:52
18.0,11.0,FRENCH,2.0,,Y,0,2021-04-07 11:02:52
18.0,12.0,GARHWALI,2.0,,Y,0,2021-04-07 11:02:52
18.0,13.0,GARO,2.0,,Y,0,2021-04-07 11:02:52
18.0,14.0,GERMAN,2.0,,Y,0,2021-04-07 11:02:52
18.0,15.0,GORKHALI,2.0,,Y,0,2021-04-07 11:02:52
18.0,16.0,GUJARATI,2.0,,Y,0,2021-04-07 11:02:52
18.0,17.0,HARYANI,2.0,,Y,0,2021-04-07 11:02:52
18.0,18.0,HIMACHALI,2.0,,Y,0,2021-04-07 11:02:52
18.0,19.0,HINDI GENERAL,2.0,,Y,0,2021-04-07 11:02:52
18.0,20.0,HINDI TRANSLATION AND TERMINOLOGY WORK,2.0,,Y,0,2021-04-07 11:02:52
18.0,21.0,JAPANESE,2.0,,Y,0,2021-04-07 11:02:52
18.0,22.0,KANNADA,2.0,,Y,0,2021-04-07 11:02:52
18.0,23.0,KASHMIRI,2.0,,Y,0,2021-04-07 11:02:52
18.0,24.0,KHASI,2.0,,Y,0,2021-04-07 11:02:52
18.0,25.0,KONKANI,2.0,,Y,0,2021-04-07 11:02:52
18.0,26.0,KUMAONI,2.0,,Y,0,2021-04-07 11:02:52
18.0,27.0,LADAKHI,2.0,,Y,0,2021-04-07 11:02:52
18.0,28.0,LATIN,2.0,,Y,0,2021-04-07 11:02:52
18.0,29.0,MAITHALI,2.0,,Y,0,2021-04-07 11:02:52
18.0,30.0,MALAYALAM,2.0,,Y,0,2021-04-07 11:02:52
18.0,31.0,MANIPURI,2.0,,Y,0,2021-04-07 11:02:52
18.0,32.0,MARATHI,2.0,,Y,0,2021-04-07 11:02:52
18.0,33.0,MIZO,2.0,,Y,0,2021-04-07 11:02:52
18.0,34.0,NAGA,2.0,,Y,0,2021-04-07 11:02:52
18.0,35.0,NEPALESE,2.0,,Y,0,2021-04-07 11:02:52
18.0,36.0,ORIYA,2.0,,Y,0,2021-04-07 11:02:52
18.0,37.0,PALI,2.0,,Y,0,2021-04-07 11:02:52
18.0,38.0,PERSIAN 1,2.0,61.0,Y,0,2021-04-07 11:02:52
18.0,39.0,PORTUGESE,2.0,,Y,0,2021-04-07 11:02:52
18.0,40.0,PRAKRIT,2.0,,Y,0,2021-04-07 11:02:52
18.0,41.0,PUNJABI,2.0,,Y,0,2021-04-07 11:02:52
18.0,42.0,PUSHTO,2.0,,Y,0,2021-04-07 11:02:52
18.0,43.0,RAJASTHANI,2.0,,Y,0,2021-04-07 11:02:52
18.0,44.0,RUSSIAN,2.0,,Y,0,2021-04-07 11:02:52
18.0,45.0,SANSKRIT,2.0,,Y,0,2021-04-07 11:02:52
18.0,46.0,SINDHI,2.0,,Y,0,2021-04-07 11:02:52
18.0,47.0,SINHALESE,2.0,,Y,0,2021-04-07 11:02:52
18.0,48.0,SPANISH,2.0,,Y,0,2021-04-07 11:02:52
18.0,49.0,TAMIL,2.0,,Y,0,2021-04-07 11:02:52
18.0,50.0,TELUGU,2.0,,Y,0,2021-04-07 11:02:52
18.0,51.0,TIBETAN,2.0,,Y,0,2021-04-07 11:02:52
18.0,52.0,TRIPURI,2.0,,Y,0,2021-04-07 11:02:52
18.0,53.0,URDU,2.0,,Y,0,2021-04-07 11:02:52
18.0,54.0,ADI,2.0,,Y,0,2021-04-07 11:02:52
18.0,55.0,LINGUISTICS,1.0,,Y,0,2021-04-07 11:02:52
18.0,56.0,BAHASA  INDONESIA,5.0,,Y,0,2021-04-07 11:02:52
18.0,57.0,HEBREW,4.0,,Y,0,2021-04-07 11:02:52
18.0,58.0,TURKISH,4.0,,Y,0,2021-04-07 11:02:52
18.0,59.0,HINDI LANGUAGE,5.0,,Y,0,2021-04-07 11:02:52
18.0,60.0,MARATHI TO ENGLISH VICE VERSA,5.0,,Y,0,2021-04-07 11:02:52
18.0,61.0,PERSIAN 2,5.0,61.0,Y,0,2021-04-07 11:02:52
18.0,62.0,ITALIAN,25.0,,Y,0,2021-04-07 11:02:52
18.0,63.0,BHASHA INDONESIA,23.0,,Y,0,2021-04-07 11:02:52
18.0,64.0,INDIAN WRITING IN ENGLISH,66.0,,Y,0,2023-08-08 10:20:09
18.0,65.0,FOLKLORE AND CULTURAL STUDIES,66.0,,Y,0,2023-12-15 12:13:30
18.0,66.0,TRANSLATION STUDIES,66.0,,Y,0,2024-03-11 11:50:55
18.0,67.0,CULTURAL STUDIES,66.0,,Y,0,2024-03-11 12:02:24
18.0,68.0,LITERATURE,66.0,,Y,0,2024-04-26 11:12:36
18.0,69.0,MEDIEVAL BENGALI LANGUAGE AND LITERATURE,70.0,,Y,0,2024-05-01 16:00:34
18.0,70.0,MODERN BENGALI LITERATURE ,70.0,,Y,0,2024-05-01 16:13:54
18.0,71.0,ENGLISH AND FOREIGN LANGUAGES,71.0,,Y,0,2024-11-27 14:37:50
18.0,72.0,INDO-TIBETAN STUDIES,72.0,,Y,0,2025-07-02 16:04:40
18.0,73.0,BALUCHI,66.0,,Y,0,2025-07-03 09:55:51
18.0,74.0,KOREAN,62.0,,Y,0,2025-07-03 13:02:43
18.0,75.0,SWAHILI,66.0,,Y,0,2025-07-04 10:43:06
18.0,76.0,DARI,66.0,,Y,0,2025-07-04 12:32:50
18.0,77.0,TEACHING PERSIAN,77.0,,Y,0,2025-07-15 12:12:59
18.0,78.0,AFRICAN STUDIES,66.0,,Y,0,2025-10-06 12:03:53
19.0,1.0,COMPUTER ENGINEERING,2.0,,Y,0,2021-04-07 11:02:52
19.0,2.0,DATA COMMUNICATION AND DISTRIBUTED COMPUTING,2.0,,Y,0,2021-04-07 11:02:52
19.0,3.0,DATABASE,2.0,,Y,0,2021-04-07 11:02:52
19.0,4.0,ELECTRONICS ENGINEERING,2.0,,Y,0,2021-04-07 11:02:52
20.0,1.0,AIR AND SPACE LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,2.0,CONSTITUTIONAL LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,3.0,LAW GENERAL,2.0,,Y,0,2021-04-07 11:02:52
20.0,4.0,MUNICIPAL LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,5.0,PATENTS AND DESIGNS OR TRADE MARK OR COPY RIGHT,2.0,,Y,0,2021-04-07 11:02:52
20.0,6.0,ADMINISTRAIVE LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,7.0,COMPANY LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,8.0,CRIMINAL LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,9.0,HINDU LAW,2.0,23.0,Y,0,2021-04-07 11:02:52
20.0,10.0,INCOME TAX LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,11.0,INTERNATIONAL LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,12.0,JURISPRUDENCE,2.0,,Y,0,2021-04-07 11:02:52
20.0,13.0,LABOUR AND INDUSTRIAL,2.0,,Y,0,2021-04-07 11:02:52
20.0,14.0,LEGISLATIVE DRAFTI,2.0,,Y,0,2021-04-07 11:02:52
20.0,15.0,MERCANTILE LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,16.0,LAW OF THE SEAS,2.0,,Y,0,2021-04-07 11:02:52
20.0,17.0,SERVICE LAWS,2.0,,Y,0,2021-04-07 11:02:52
20.0,18.0,TAXATION LAW,2.0,,Y,0,2021-04-07 11:02:52
20.0,19.0,CUSTOMS  AND EXCISE,4.0,,Y,0,2021-04-07 11:02:52
20.0,20.0,INTELLECTUAL PROPERTY RIGHTS,4.0,,Y,0,2021-04-07 11:02:52
20.0,21.0,HUMAN RIGHTS,4.0,,Y,0,2021-04-07 11:02:52
20.0,22.0,BUSINESS LAW,4.0,,Y,0,2021-04-07 11:02:52
20.0,23.0,LABOUR LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,24.0,ENVIRONMENTAL LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,25.0,TORT AND CRIME,5.0,,Y,0,2021-04-07 11:02:52
20.0,26.0,LAW OF CRIMES,5.0,,Y,0,2021-04-07 11:02:52
20.0,27.0,CRIMINOLOGY,5.0,,Y,0,2021-04-07 11:02:52
20.0,28.0,PENOLOGY,5.0,,Y,0,2021-04-07 11:02:52
20.0,29.0,VICTIMOLOGY,5.0,,Y,0,2021-04-07 11:02:52
20.0,30.0,INTERNATIONAL HUMANITARIAN LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,31.0,REFUGEE LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,32.0,MARITIME LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,33.0,COMPARATIVE JURISPRUDENCE,5.0,,Y,0,2021-04-07 11:02:52
20.0,34.0,PERSONAL LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,35.0,CORPORATE LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,36.0,PROPERTY LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,37.0,CYBER LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,38.0,LAW OF TORTS,5.0,,Y,0,2021-04-07 11:02:52
20.0,39.0,PROCEDURAL LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,40.0,LAW OF EVIDENCE,5.0,,Y,0,2021-04-07 11:02:52
20.0,41.0,LAND LAWS,5.0,,Y,0,2021-04-07 11:02:52
20.0,42.0,LEGAL AID,5.0,,Y,0,2021-04-07 11:02:52
20.0,43.0,ANTI CORRUPTION LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,44.0,LEGAL TRANSLATION,5.0,,Y,0,2021-04-07 11:02:52
20.0,45.0,SUBORDINATE LEGISLATION,5.0,,Y,0,2021-04-07 11:02:52
20.0,46.0,WOMEN LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,47.0,COMPETITION LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,48.0,LAW OF CONTRACT,5.0,,Y,0,2021-04-07 11:02:52
20.0,49.0,U N LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,50.0,MEDIA LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,51.0,PUBLIC INSTT. LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,52.0,INDUSTRIAL LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,53.0,HR LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,54.0,FAMILY LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,55.0,CENTRAL LABOUR SERVICE,5.0,,Y,0,2021-04-07 11:02:52
20.0,56.0,APPLICATION OF CIVIL LAWS,5.0,,Y,0,2021-04-07 11:02:52
20.0,57.0,INTELLECTUAL PROPERTY LAW,5.0,,Y,0,2021-04-07 11:02:52
20.0,58.0,LABOUR LAW,25.0,,Y,0,2021-04-07 11:02:52
20.0,59.0,CONSUMER PROTECTION LAW,23.0,,Y,0,2021-04-07 11:02:52
20.0,60.0,COMMERCIAL LAW,23.0,,Y,0,2021-04-07 11:02:52
20.0,61.0,INDIAN CONTRACT ACT,40.0,,Y,0,2021-04-07 11:02:52
20.0,62.0,NEGOTIABLE INSTRUMENT ACT,40.0,,Y,0,2021-04-07 11:02:52
20.0,63.0,JUDICIAL LAW,23.0,,Y,0,2021-04-07 11:02:52
20.0,64.0,ARBITRATION AND CONCILIATION LAWS,23.0,,Y,0,2021-04-07 11:02:52
20.0,65.0,INDIAN LEGAL SERVICE,23.0,,Y,0,2021-06-18 11:45:00
20.0,66.0,LEGAL AND TREATY,23.0,,Y,0,2021-06-18 11:51:21
20.0,67.0,APPLIED,23.0,23.0,Y,0,2021-06-18 13:42:45
20.0,68.0,ACADEMIC,23.0,,Y,0,2021-08-17 13:20:54
20.0,69.0,CONTRACT LAW,23.0,23.0,Y,0,2021-08-20 11:53:44
20.0,70.0,GENDER JUSTICE,66.0,,Y,0,2023-06-14 11:26:59
20.0,71.0,DISTRICT SESSIONS JUDGE,66.0,,Y,0,2023-06-16 15:07:08
20.0,72.0,ADDITIONAL DISTRICT & SESSIONS JUDGE,66.0,,Y,0,2023-06-16 15:08:21
20.0,73.0,LEGAL STUDIES,66.0,,Y,0,2023-07-04 15:08:48
20.0,74.0,EDUCATION LAWS,66.0,,Y,0,2023-07-04 17:06:24
20.0,75.0,"INDIAN PENAL CODE, CODE OF CRIMINAL PROCEDURE, INDIAN EVIDENCE ACT",66.0,,Y,0,2023-07-27 10:25:51
20.0,76.0,CODE OF CIVIL PROCEDURE,66.0,,Y,0,2023-07-27 10:26:04
20.0,77.0,PROTECTION OF WOMEN FROM DOMESTIC VIOLENCE ACT,66.0,,Y,0,2023-07-27 10:27:09
20.0,78.0,NDPS ACT,66.0,,Y,0,2023-07-27 11:13:01
20.0,79.0,CIVIL LAW,66.0,,Y,0,2023-07-27 11:56:36
20.0,80.0,INTERNATIONAL TRADE LAW,66.0,,Y,0,2023-08-10 16:59:37
20.0,81.0,TECHNOLOGY LAW,66.0,,Y,0,2023-08-10 16:59:49
20.0,82.0,INFORMATION TECHNOLOGY LAW,66.0,,Y,0,2023-08-10 17:02:01
20.0,83.0,MOTOR ACCIDENT CLAIMS(MACT),66.0,,Y,0,2023-08-22 10:35:08
20.0,84.0,REVENUE LAWS,66.0,,Y,0,2023-08-22 11:34:03
20.0,85.0,JUVENILE JUSTICE (CARE AND PROTECTION OF CHILDREN ACT),66.0,,Y,0,2023-08-22 12:06:28
20.0,86.0,LEGISLATIVE DRAFTING,66.0,,Y,0,2023-08-22 16:08:19
20.0,87.0,FOREST LAW,59.0,,Y,0,2023-08-23 11:51:40
20.0,88.0,PNGRB ACT ACT AND REGULATION 2006,66.0,,Y,0,2023-08-29 12:02:14
20.0,89.0,RAILWAY ACT 1989,66.0,,Y,0,2023-08-29 12:02:33
20.0,90.0,RESEARCH METHODOLOGY,66.0,,Y,0,2023-09-26 15:35:27
20.0,91.0,LAW AND SOCIAL TRANSFORMATION IN INDIA,66.0,,Y,0,2023-09-26 15:36:12
20.0,92.0,INSOLVENCY AND BANKRUPTCY CODE ,70.0,,Y,0,2024-04-09 15:37:38
20.0,93.0,CIVIL AVIATION LAWS,62.0,,Y,0,2024-04-15 11:36:13
20.0,94.0,FINANCE,70.0,,Y,0,2024-05-07 11:13:04
20.0,95.0,ADMINISTRATIVE LAW,70.0,,Y,0,2024-05-09 17:50:36
20.0,96.0,PERSONNEL ADMINISTRATION,70.0,,Y,0,2024-05-16 12:28:28
20.0,97.0,PREPARATION OF HINDI TEXT OF PRINCIPAL LEGISLATION AND SUBORDINATE LEGISLATION AND STATUTORY MATERIA,70.0,,Y,0,2024-05-24 15:13:30
20.0,98.0,LEGAL ADVICE,59.0,,Y,0,2024-06-06 11:14:19
20.0,99.0,DRAFTING OF LAW,59.0,,Y,0,2024-06-06 11:14:38
20.0,100.0,DISPUTE RESOLUTION LITIGATION,70.0,,Y,0,2024-06-07 16:41:26
20.0,101.0,RESTRUTURING AND INSOLVENCY,70.0,,Y,0,2024-06-07 17:09:30
20.0,102.0,PRIVATE EQUITY & VENTURE CAPITAL,70.0,,Y,0,2024-06-07 17:09:45
20.0,103.0,MERGERS & ACQUISITIONS,70.0,,Y,0,2024-06-07 17:09:58
20.0,104.0,PROJECTS & ENERGY,70.0,,Y,0,2024-06-07 17:10:11
20.0,105.0,"CORPORATE, LITIGATION & ARBITRATION",70.0,,Y,0,2024-06-07 17:11:49
21.0,1.0,BIOCHEMISTRY,2.0,,Y,0,2021-04-07 11:02:52
21.0,2.0,BOTANY,2.0,,Y,0,2021-04-07 11:02:52
21.0,3.0,MICROBIOLOGY,2.0,,Y,0,2021-04-07 11:02:52
21.0,4.0,ZOOLOGY,2.0,,Y,0,2021-04-07 11:02:52
21.0,5.0,BIOSCIENCE,5.0,,Y,0,2021-04-07 11:02:52
21.0,6.0,BIOTECHNOLOGY,4.0,,Y,0,2021-04-07 11:02:52
21.0,7.0,MOLECULAR BIOLOGY,4.0,,Y,0,2021-04-07 11:02:52
21.0,8.0,BIOPHYSICS,5.0,,Y,0,2021-04-07 11:02:52
21.0,9.0,ECOLOGY,5.0,,Y,0,2021-04-07 11:02:52
21.0,10.0,MEDICAL BIOLOGY,5.0,,Y,0,2021-04-07 11:02:52
21.0,11.0,GENETICS,5.0,,Y,0,2021-04-07 11:02:52
21.0,12.0,BIOSCIENCES,62.0,,Y,0,2023-02-08 11:04:41
21.0,13.0,BIO-ENGINEERING ,66.0,,Y,0,2023-08-04 17:29:05
21.0,14.0,MOLECULAR GENETICS,66.0,,Y,0,2023-08-31 15:57:14
21.0,15.0,ENVIRONMENT SCIENCE,66.0,,Y,0,2023-09-22 15:08:19
21.0,16.0,NUTRITION BIOLOGY,71.0,,Y,0,2024-11-27 11:00:02
21.0,17.0,PHARMACEUTICAL SCIENCES,71.0,,Y,0,2024-11-27 11:22:46
21.0,18.0,RNA BIOLOGY,66.0,,Y,0,2025-03-24 11:47:00
21.0,19.0,PROTEIN BIOCHEMISTRY,66.0,,Y,0,2025-03-24 11:47:20
21.0,20.0,PHARMACO GENOMICS,66.0,,Y,0,2025-03-24 11:47:45
21.0,21.0,PROTEOMICS,66.0,,Y,0,2025-03-24 11:48:04
21.0,22.0,GENOMIC SCIENCE ,66.0,,Y,0,2025-03-26 15:46:56
21.0,23.0,PLANT MOLECULAR BIOLOGY,73.0,,Y,0,2026-01-13 11:04:37
22.0,1.0,BUSINESS ADMN. AND MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,2.0,BUSINESS COMMUNICATION,2.0,,Y,0,2021-04-07 11:02:52
22.0,3.0,COMPUTERS IN MANAGEMENT OR I.T. MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,4.0,FINANCIAL MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,5.0,GENERAL MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,6.0,HOTEL MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,7.0,MANAGEMENT OF COOPERATIVES,2.0,,Y,0,2021-04-07 11:02:52
22.0,8.0,MARKETING MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,9.0,PRODUCTION AND OPERATION MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,10.0,PROJECT MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,11.0,PUBLIC SYSTEMS MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,12.0,MANUFACTURING MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,13.0,MATERIALS MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
22.0,14.0,PERSONNEL  MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,15.0,ORGANISATION HUMAN RESOURCE MANAGEMENT,3.0,,Y,0,2021-04-07 11:02:52
22.0,16.0,RAILWAYS,5.0,,Y,0,2021-04-07 11:02:52
22.0,17.0,MANAGERIAL ECONOMICS,4.0,,Y,0,2021-04-07 11:02:52
22.0,18.0,AIR PORT MANAGEMENT AIR CARGO MNGT.,2.0,,Y,0,2021-04-07 11:02:52
22.0,19.0,AIR PORT MANAGEMENT AIR CARGO MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
22.0,20.0,HUMAN RESOURCES,2.0,,Y,0,2021-04-07 11:02:52
22.0,21.0,COMMODITY TAX COMPLIANCE,2.0,,Y,0,2021-04-07 11:02:52
22.0,22.0,TOURSIM INTEGRATED COMMERCIAL MANAGEMENT,1.0,,Y,0,2021-04-07 11:02:52
22.0,23.0,STRATEGIC MANAGEMENT ,3.0,,Y,0,2021-04-07 11:02:52
22.0,24.0,INDUSTRIAL MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
22.0,25.0,INTERNATIONAL MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
22.0,26.0,INTERNATIONAL TRADE MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
22.0,27.0,INDUSTRIAL RELATIONS,4.0,,Y,0,2021-04-07 11:02:52
22.0,28.0,HUMAN RESOURCE AND ORGANIZATION BEHAVIOUR,5.0,,Y,0,2021-04-07 11:02:52
22.0,29.0,ENVIRONMENTAL MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
22.0,30.0,ORGANISATIONAL BEHAVIOUR,5.0,,Y,0,2021-04-07 11:02:52
